j_name,seed,final_states,final_avg_p,track_count,stable_tracks,node_count,edge_count,component_count,largest_component,mean_degree,max_degree,mean_edge_K,mean_edge_d,mean_geodesic_d,max_geodesic_d,final_avg_memory,final_max_memory
gaussian_l2_1_0,3,120,0.09601226439555606,100,11,11,7,6,4,1.2727272727272727,3,0.3448025051496638,1.09630235060532,1.3876919450229646,2.40755552548472,0.46682331807755667,0.5047668567422962
gaussian_l2_1_0,4,120,0.1051943992772809,118,5,5,0,5,1,0,0,0.0,0.0,0.0,0.0,0.457391157955028,0.5037802859693944
gaussian_l2_1_0,5,120,0.10040506158447512,94,6,6,1,5,2,0.3333333333333333,1,0.49060079562082554,0.7121245254288847,0.7121245254288847,0.7121245254288847,0.4759163585785234,0.5006640583048796
gaussian_l2_1_0,6,120,0.12704980067948413,114,14,14,6,9,4,0.8571428571428571,3,0.45567810854856644,0.8724336591018296,1.2515424162346918,2.130551700758936,0.44231703348004675,0.4866364496340759
gaussian_l2_1_0,7,120,0.10874887190531154,121,9,9,3,6,4,0.6666666666666666,2,0.3707865724305043,1.0026893488506716,1.6472852615891866,3.0080680465520153,0.431639275312789,0.5028681181296615
gaussian_l2_1_0,8,120,0.12058380921276747,115,13,13,7,8,4,1.0769230769230769,3,0.5136045271211152,0.7131085373273798,0.8188122215392178,1.5839501673630256,0.44121083128557514,0.4991513660844507
gaussian_l2_1_0,9,120,0.08189226107684869,110,7,7,1,6,2,0.2857142857142857,1,0.8155551428431814,0.2038862407605182,0.2038862407605182,0.2038862407605182,0.4656696385421538,0.5037802859693944
gaussian_l2_1_0,10,120,0.10455947706445774,102,13,13,13,5,8,2,4,0.42462597336134145,0.9180350458414049,2.103921301966299,4.384841508577746,0.4518322679969078,0.49083596986496925
gaussian_l2_1_0,11,120,0.10513188306444468,134,9,9,2,7,2,0.4444444444444444,1,0.5900483314088895,0.6238962009122262,0.6238962009122262,1.0699432396043083,0.42694024488393895,0.49782976544731367
gaussian_l2_1_0,12,120,0.10171164490014388,139,8,8,2,6,2,0.5,1,0.4482927327622445,0.9000221761673299,0.9000221761673299,1.3493263801870243,0.4306331854958432,0.481729025627596
gaussian_l2_1_0,13,120,0.11222636803972821,124,12,12,6,7,3,1,2,0.3970150318106438,0.9534659362875724,1.0896511527911819,1.9067624518128385,0.3989485828411882,0.45416629796918906
gaussian_l2_1_0,14,120,0.0970687266744116,112,12,12,5,8,3,0.8333333333333334,2,0.46987358018404773,0.8228197299866659,0.8228197299866659,1.241677032834465,0.4280309741981053,0.49755781545029276
