j_name,seed,final_states,final_avg_p,final_avg_memory,final_max_memory,track_count,stable_tracks,node_count,edge_count,density,component_count,largest_component,mean_degree,max_degree,degree_std,mean_weighted_degree,mean_edge_K,mean_edge_d,mean_geodesic_d,max_geodesic_d,closeness_mean,clustering_coefficient,triangle_count,effective_dim,mds_cumvar_top5,gromov_delta_max,gromov_delta_mean,gromov_samples,mean_K_asymmetry,prop_monotone,prop_gradual,prop_local,prop_continuous,prop_symmetric,prop_cutoff,prop_resonant,prop_random_like,prop_long_range,prop_norm_family,prop_comment,geometry_quality,icosahedrality,comath_property_score,classification
metric_exp,10,120,0.1047412324092615,0.3457737350367505,0.5047668567422962,152,32,32,41,0.08266129032258064,4,16,2.5625,5,1.3213984069916234,0.9670996762477023,0.3774047517064204,1.0211042775541024,3.0711525548299012,8.288281096762827,0.4768350437304541,0.190625,10,3,0.4913;0.7851;0.9467,0.9833188806190847,0.007242522217250429,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,1.0,0.5006713221146721,1.0,ICO_CANDIDATE
metric_exp,11,120,0.10115833121825112,0.3424037323245275,0.5047668567422962,128,34,34,44,0.0784313725490196,10,8,2.588235294117647,5,1.6109486985446062,1.2417311851184112,0.47975977606847703,0.8157158057186924,1.538577301529776,4.297506651307785,0.7902823340619689,0.5529411764705883,31,8,0.24;0.4383;0.598;0.7343;0.8133,0.06846941750173263,0.00899933065808806,40,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,0.9281283422459894,0.4403130602317957,1.0,GOOD_PROTO_GEOMETRY
metric_exp,12,120,0.10738419590011741,0.40353337168844206,0.5047668567422962,142,35,35,50,0.08403361344537816,2,34,2.857142857142857,5,1.124858267715973,1.1169707216851505,0.3909397525898027,0.9941218515607533,5.4132302360184195,14.562401007550372,0.18452966334707036,0.27714285714285714,15,3,0.5236;0.8376;0.9475,3.2167769567207545,0.411748497510868,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,0.9700824743355579,0.5297837037651755,1.0,ICO_CANDIDATE
metric_exp,13,120,0.11609760017781233,0.26787378175143284,0.5047668567422962,144,29,29,33,0.0812807881773399,9,8,2.2758620689655173,4,1.3364015431086966,0.9330083295010657,0.4099582053868319,0.9414604259280289,1.5538610049635944,4.707936437886057,0.8009292845495188,0.4885057471264368,14,7,0.2848;0.5059;0.6551;0.7563;0.8388,0.3284953013326337,0.059665861358376794,146,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,0.9618181818181818,0.5250835830479009,1.0,ICO_CANDIDATE
metric_exp,14,120,0.09228131658652436,0.3971881950203033,0.5047668567422962,162,34,34,60,0.10695187165775401,4,26,3.5294117647058822,7,1.9438484284539184,1.4138901008020768,0.4006021952272551,0.9862554522007565,3.5012659316319876,8.884771465384684,0.368591026467238,0.43179271708683475,39,3,0.5829;0.8173;0.9029,0.8014339435035724,0.056459553595848734,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,1.0,0.4689058953679359,1.0,ICO_CANDIDATE
metric_exp,15,120,0.150346945646925,0.21344471635346104,0.5047668567422962,143,33,33,48,0.09090909090909091,6,14,2.909090909090909,6,1.729663417312768,1.1689102821380044,0.40181290948493903,0.967504024772578,2.6894564918921633,6.164688794126027,0.38292936852466547,0.4585858585858586,26,5,0.6089;0.7614;0.8295;0.8755;0.9216,0.3441985344391085,0.029425546791322872,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,1.0,0.4909294245365312,1.0,ICO_CANDIDATE
metric_exp,16,120,0.09294014776635366,0.28716596912238646,0.5047668567422962,159,34,34,42,0.0748663101604278,8,13,2.4705882352941178,6,1.459961605410689,1.0775019645341533,0.43613174754953826,0.8770332563155181,2.349025004267628,5.346497353392227,0.6290635958952304,0.4764705882352941,19,6,0.3429;0.5614;0.6862;0.7602;0.8342,0.26257776977369574,0.022525784714543317,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,0.9872727272727273,0.5128900817093556,1.0,ICO_CANDIDATE
metric_exp,17,120,0.09988915068674217,0.39762851962542123,0.5047668567422962,150,35,35,54,0.0907563025210084,5,28,3.085714285714286,7,1.8726822409341646,1.303417549377563,0.42240383544643245,0.9161865028171731,4.051654411954863,8.614208514788508,0.40381877507858455,0.35496598639455784,27,5,0.5082;0.6818;0.7788;0.8742;0.9463,0.8283051705210527,0.04461636114015147,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,1.0,0.4987295010391344,1.0,ICO_CANDIDATE
metric_exp,18,120,0.08165216210657708,0.40727222822284836,0.5047668567422962,186,33,33,45,0.08522727272727272,8,15,2.727272727272727,7,1.7968444945907387,1.1014260414251917,0.403856215189237,0.9499854397487952,2.4398097473660374,6.663512787992193,0.7900972158811648,0.36017316017316015,20,6,0.3738;0.5425;0.6623;0.7602;0.8403,1.0250771611110312,0.13000850587752738,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,0.9872727272727273,0.5228102591072349,1.0,ICO_CANDIDATE
metric_exp,19,120,0.08789092611359166,0.31819839874642597,0.5047668567422962,144,35,35,39,0.06554621848739496,9,15,2.2285714285714286,6,1.4944796377853737,0.9133313797968374,0.40982818324217063,0.9320417569510635,2.075060555451812,4.5556560888888225,0.8127718490742747,0.3019047619047619,11,7,0.3444;0.4884;0.6316;0.7482;0.8289,1.1259042004787556,0.20596840946956246,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,S7/S8 baseline,0.9618181818181818,0.48569063619645597,1.0,ICO_CANDIDATE
exp_alpha_0_5,0,120,0.11271995189483085,0.4733498670906744,0.5045902726720848,84,4,4,1,0.16666666666666666,3,2,0.5,1,0.5,0.41767114752120943,0.8353422950424189,0.1799137039488055,0.1799137039488055,0.1799137039488055,2.7791101457300615,0.0,0,2,0.5238;0.9048,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.5515896444738567,0.3626466260639637,0.95,FAILED_FRAGMENTED
exp_alpha_0_5,1,120,0.11085805866705208,0.4696650918082852,0.5027162725805205,110,2,2,0,0.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.17,0.3498195250748265,0.95,FAILED_COLLAPSE
exp_alpha_0_5,2,120,0.12037359123778858,0.4737519014985948,0.5038356184411806,96,1,1,0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.13029411764705884,0.3614364115831765,0.95,FAILED_COLLAPSE
exp_alpha_0_5,3,120,0.10586493415773209,0.4768252312963864,0.503883705064112,96,2,2,1,1.0,1,2,1,1,0.0,0.25796810254797725,0.25796810254797725,1.354919335238747,1.354919335238747,1.354919335238747,0.7380513171463395,0.0,0,0,,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.2752941176470588,0.37953821737877835,0.95,FAILED_FRAGMENTED
exp_alpha_0_5,4,120,0.11255805427201898,0.46709620952004166,0.5037802859693944,97,3,3,2,0.6666666666666666,1,3,1.3333333333333333,2,0.4714045207910317,0.4671958116959956,0.3503968587719967,1.0669169616123573,1.4225559488164763,2.1338339232247145,0.7304923550322845,0.0,0,1,1.0,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.4107703081232493,0.37001438625373684,0.95,FAILED_OVERCONNECTED
exp_alpha_0_5,5,120,0.11242819728709756,0.47741109448921815,0.5037802859693944,84,8,8,16,0.5714285714285714,1,8,4,6,1.5,1.472462518457988,0.368115629614497,1.0541597044502504,1.5076487349074137,2.666319443845724,0.7096088265777206,0.7166666666666667,11,3,0.4893;0.7716;0.925,0.3911234197357676,0.1135517210662582,300,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.8285594237695078,0.7303988313352825,0.95,FAILED_OVERCONNECTED
exp_alpha_0_5,6,120,0.12133836849760707,0.4735043186086446,0.5037802859693944,74,6,6,4,0.26666666666666666,2,4,1.3333333333333333,2,0.4714045207910317,0.5437784964830277,0.40783387236227076,0.9514474711894736,1.5982541950406115,3.300756520820737,1.0566461396351157,0.0,0,1,0.9051,4.440892098500626e-16,2.1316282072803005e-16,300,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.6633333333333333,0.3962477321614978,0.95,GOOD_PROTO_GEOMETRY
exp_alpha_0_5,7,120,0.09783158207990941,0.45444240128757535,0.49293644101310524,99,5,5,3,0.3,2,3,1.2,2,0.4,0.4181214816688015,0.3484345680573346,1.1032211318745928,1.4852529404634844,2.631348366230159,0.9444546434258547,0.0,0,2,0.8957;0.9935,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.6849999999999999,0.38701002301920295,0.95,GOOD_PROTO_GEOMETRY
exp_alpha_0_5,8,120,0.13039445473467162,0.46096263056024495,0.5037802859693944,104,6,6,3,0.2,3,4,1,2,0.816496580927726,0.4102377699931706,0.4102377699931706,0.9097381493000226,1.5373501058346832,2.729214447900068,0.44979825805638113,0.0,0,2,0.5966;0.9096,2.220446049250313e-16,2.220446049250313e-16,300,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.7000000000000001,0.37559310708941673,0.95,GOOD_PROTO_GEOMETRY
exp_alpha_0_5,9,120,0.10873915563501445,0.4667317882948661,0.5042497134612948,95,3,3,1,0.3333333333333333,2,2,0.6666666666666666,1,0.4714045207910317,0.23449435552129652,0.3517415332819448,1.0448586535489888,1.0448586535489888,1.0448586535489888,0.6380448344876627,0.0,0,2,0.8333;1.0,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.635,0.35929068239401063,0.95,FAILED_FRAGMENTED
exp_alpha_0_5,10,120,0.10583467085728673,0.48320501502735963,0.5038563574491294,76,6,6,5,0.3333333333333333,2,5,1.6666666666666667,3,0.9428090415820634,0.5907742799594518,0.354464567975671,1.0580898640627714,1.66559888948812,3.0375451271267426,0.5188546248593859,0.0,0,2,0.807;0.9586,0.6878203393213522,0.26824993233532735,300,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.72,0.384964154452763,0.95,GOOD_PROTO_GEOMETRY
exp_alpha_0_5,11,120,0.11745972758291862,0.4620550589784735,0.5037802859693944,114,1,1,0,0.0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.13029411764705884,0.3614364115831765,0.95,FAILED_COLLAPSE
exp_alpha_0_5,12,120,0.11124731915822443,0.46789837886784513,0.49983884732354456,90,4,4,2,0.3333333333333333,2,2,1,1,0.0,0.32631602186195285,0.32631602186195285,1.1201198854871532,1.1201198854871532,1.1416107348363038,0.8930903369944052,0.0,0,3,0.7851;0.8967;1.0,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.66,0.3936634560865313,0.95,FAILED_FRAGMENTED
exp_alpha_0_5,13,120,0.11444985622184779,0.4742105705911904,0.5038697362887351,98,3,3,1,0.3333333333333333,2,2,0.6666666666666666,1,0.4714045207910317,0.23339595582225658,0.3500939337333849,1.0495537784113245,1.0495537784113245,1.0495537784113245,0.6351905737272256,0.0,0,2,0.8333;1.0,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.635,0.35929068239401063,0.95,FAILED_FRAGMENTED
exp_alpha_0_5,14,120,0.11631348456599551,0.47675381741487155,0.5037802859693944,91,5,5,4,0.4,1,5,1.6,2,0.4898979485566356,0.596343238988309,0.3727145243676931,1.0066844010419798,1.9668575241149329,4.026737604167919,0.5364862425878644,0.0,0,1,1.0,0.0,0.0,300,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.5979131652661064,0.3912417854874223,0.95,FAILED_OVERCONNECTED
exp_alpha_0_5,15,120,0.10075917669040577,0.4770143948057709,0.5038563574491294,77,5,5,5,0.5,2,4,2,3,1.0954451150103321,0.7653760706323075,0.38268803531615375,0.9822099817206181,1.150469019619668,1.9917642091149181,0.7239078719726862,0.6666666666666666,2,2,0.8445;0.9826,0.18890911351275386,0.18890911351275386,300,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.7478571428571429,0.609328929627643,0.95,FAILED_OVERCONNECTED
exp_alpha_0_5,16,120,0.12203208112626754,0.4691288387559985,0.5016572205237222,106,2,2,0,0.0,2,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.17,0.3498195250748265,0.95,FAILED_COLLAPSE
exp_alpha_0_5,17,120,0.10933714930034216,0.4728873550737464,0.5037802859693944,104,3,3,1,0.3333333333333333,2,2,0.6666666666666666,1,0.4714045207910317,0.19503286390697197,0.29254929586045797,1.2291220936540257,1.2291220936540257,1.2291220936540257,0.5423925500230415,0.0,0,2,0.8333;1.0,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.635,0.35929068239401063,0.95,FAILED_FRAGMENTED
exp_alpha_0_5,18,120,0.11651245237966332,0.47257249879747887,0.5016448090604372,94,7,7,9,0.42857142857142855,2,6,2.5714285714285716,4,1.3997084244475304,1.0705792104131622,0.41633635960511867,0.9507253837181001,1.6430309392189113,3.438942965640571,0.5529650772780221,0.5238095238095238,5,2,0.8126;0.9927,0.32422604115343123,0.08926239709680434,300,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.8534153661464585,0.6468583902530902,0.95,ICO_CANDIDATE
exp_alpha_0_5,19,120,0.13262751110615675,0.397468444731889,0.474850312935652,147,4,4,1,0.16666666666666666,3,2,0.5,1,0.5,0.14590485176947732,0.29180970353895463,1.2316533893718031,1.2316533893718031,1.2316533893718031,0.4059583680884618,0.0,0,2,0.5238;0.9048,nan,nan,0,0.0,1,1,1,1,1,0,0,0,strong,L1,slow exponential decay; tends to weak differentiation,0.65,0.3626466260639637,0.95,FAILED_FRAGMENTED
exp_alpha_1_0,0,120,0.09238311596518682,0.36018125201567924,0.5047668567422962,147,32,32,43,0.08669354838709678,5,15,2.6875,6,1.4882351124738322,1.0548165542964651,0.3924898806684522,0.9861688889360829,2.9558132285832976,7.2407750670632085,0.41435258637759,0.42604166666666665,19,4,0.5671;0.771;0.879;0.9332,0.7942030881155979,0.03841979087303036,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.5374455715329346,1.0,ICO_CANDIDATE
exp_alpha_1_0,1,40,0.04210631759248555,0.36761132757783027,0.5047668567422962,155,31,31,50,0.10752688172043011,4,15,3.225806451612903,6,1.4526877740900261,1.316233090207038,0.4080322579641818,0.9503947050475521,3.0714642347700196,8.829697097489232,0.5176511984546218,0.44086021505376344,27,3,0.6168;0.8314;0.9464,0.9941202952251924,0.04030104429043861,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.5207549757695874,1.0,ICO_CANDIDATE
exp_alpha_1_0,2,120,0.10703638000822338,0.40038926163704014,0.5047668567422962,168,30,30,40,0.09195402298850575,6,11,2.6666666666666665,6,1.3743685418725535,1.0972893722628283,0.41148351459856064,0.933605046414691,2.1224862423543014,6.494499549398165,0.665628907728802,0.5511111111111111,17,4,0.4263;0.6669;0.8159;0.9151,0.5640737669875726,0.06650401078667444,260,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.5321513679400849,1.0,ICO_CANDIDATE
exp_alpha_1_0,3,120,0.07677743488371146,0.40701879477578246,0.5047668567422962,135,29,29,39,0.0960591133004926,8,9,2.689655172413793,6,1.763684393454403,1.1416260235420566,0.4244507010605082,0.9117205954067394,1.3251144212571697,3.103027470415465,0.9157423686902705,0.43333333333333335,22,6,0.2935;0.4784;0.6371;0.7678;0.8587,0.558550651887035,0.08822290153308404,107,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,0.9872727272727273,0.5250203482824359,1.0,ICO_CANDIDATE
exp_alpha_1_0,4,120,0.10336111061701315,0.3786627016273522,0.5047668567422962,151,29,29,39,0.0960591133004926,5,14,2.689655172413793,7,1.4646041780410552,1.1065713287925751,0.4114175453203164,0.929057461698036,2.4006457686864113,5.986291919987991,0.6284764100391408,0.3528735632183908,17,4,0.4344;0.6727;0.8388;0.9468,0.6167935475522901,0.013873846949981224,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.5578906116750926,1.0,ICO_CANDIDATE
exp_alpha_1_0,5,120,0.0977908291684994,0.37510804438620604,0.5047668567422962,154,27,27,26,0.07407407407407407,10,9,1.9259259259259258,5,1.4122722936990828,0.8196333930058719,0.4255788771376643,0.9120534468293121,1.874694648279898,4.5641486299209335,0.7993124401061346,0.4012345679012346,10,8,0.3221;0.511;0.6264;0.7167;0.7813,0.4734370474773133,0.051001203982967466,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,0.9363636363636364,0.5058199509719785,1.0,ICO_CANDIDATE
exp_alpha_1_0,6,120,0.08561615896322629,0.3795238783846473,0.5047668567422962,153,27,27,26,0.07407407407407407,6,7,1.9259259259259258,5,1.0514866345613623,0.8285050627073692,0.43018532102113405,0.9068291699319142,1.9190362666392007,5.369410968414098,0.6444974081914888,0.2074074074074074,5,4,0.2974;0.5637;0.8002;0.9073,0.8922735994153079,0.02064924340440896,45,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.4813736459280565,1.0,ICO_CANDIDATE
exp_alpha_1_0,7,120,0.18377306711384914,0.19538165239496597,0.5047668567422962,142,33,33,52,0.09848484848484848,6,18,3.1515151515151514,7,1.9558957046187788,1.170839740241591,0.37151645603819716,1.0320276508582027,2.835797630641019,7.258124588727813,0.5731068255182324,0.43737373737373736,27,5,0.4449;0.6462;0.7966;0.8973;0.9483,0.6869022201894226,0.05533179321989965,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.5010219479131244,1.0,ICO_CANDIDATE
exp_alpha_1_0,8,120,0.09835065799525752,0.34416875673091,0.5047668567422962,144,31,31,48,0.1032258064516129,5,13,3.096774193548387,6,1.633417922731892,1.2472144001700365,0.4027463167215743,0.9650974007555265,2.278029905366228,6.036727029984595,0.5060008383137695,0.5483870967741935,29,4,0.4958;0.7406;0.8918;0.9458,0.7125176873629258,0.08314273078393197,297,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.4964751967473348,1.0,ICO_CANDIDATE
exp_alpha_1_0,9,120,0.07712513183387702,0.43754868726038804,0.5047668567422962,173,21,21,14,0.06666666666666667,9,6,1.3333333333333333,3,0.835710894037345,0.6101376230314401,0.4576032172735801,0.8574294317615369,1.6100781991698683,4.126850607630274,1.123661135357275,0.2222222222222222,2,7,0.2629;0.4285;0.5672;0.6792;0.7908,0.0,0.0,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,0.9518181818181818,0.45100406551098204,1.0,ICO_CANDIDATE
exp_alpha_1_0,10,120,0.1047412324092615,0.3457737350367505,0.5047668567422962,152,32,32,41,0.08266129032258064,4,16,2.5625,5,1.3213984069916234,0.9670996762477023,0.3774047517064204,1.0211042775541024,3.0711525548299012,8.288281096762827,0.4768350437304541,0.190625,10,3,0.4913;0.7851;0.9467,0.9833188806190847,0.007242522217250429,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.5006713221146721,1.0,ICO_CANDIDATE
exp_alpha_1_0,11,120,0.10115833121825112,0.3424037323245275,0.5047668567422962,128,34,34,44,0.0784313725490196,10,8,2.588235294117647,5,1.6109486985446062,1.2417311851184112,0.47975977606847703,0.8157158057186924,1.538577301529776,4.297506651307785,0.7902823340619689,0.5529411764705883,31,8,0.24;0.4383;0.598;0.7343;0.8133,0.06846941750173263,0.00899933065808806,40,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,0.9281283422459894,0.4403130602317957,1.0,GOOD_PROTO_GEOMETRY
exp_alpha_1_0,12,120,0.10738419590011741,0.40353337168844206,0.5047668567422962,142,35,35,50,0.08403361344537816,2,34,2.857142857142857,5,1.124858267715973,1.1169707216851505,0.3909397525898027,0.9941218515607533,5.4132302360184195,14.562401007550372,0.18452966334707036,0.27714285714285714,15,3,0.5236;0.8376;0.9475,3.2167769567207545,0.411748497510868,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,0.9700824743355579,0.5297837037651755,1.0,ICO_CANDIDATE
exp_alpha_1_0,13,120,0.11609760017781233,0.26787378175143284,0.5047668567422962,144,29,29,33,0.0812807881773399,9,8,2.2758620689655173,4,1.3364015431086966,0.9330083295010657,0.4099582053868319,0.9414604259280289,1.5538610049635944,4.707936437886057,0.8009292845495188,0.4885057471264368,14,7,0.2848;0.5059;0.6551;0.7563;0.8388,0.3284953013326337,0.059665861358376794,146,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,0.9618181818181818,0.5250835830479009,1.0,ICO_CANDIDATE
exp_alpha_1_0,14,120,0.09228131658652436,0.3971881950203033,0.5047668567422962,162,34,34,60,0.10695187165775401,4,26,3.5294117647058822,7,1.9438484284539184,1.4138901008020768,0.4006021952272551,0.9862554522007565,3.5012659316319876,8.884771465384684,0.368591026467238,0.43179271708683475,39,3,0.5829;0.8173;0.9029,0.8014339435035724,0.056459553595848734,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.4689058953679359,1.0,ICO_CANDIDATE
exp_alpha_1_0,15,120,0.150346945646925,0.21344471635346104,0.5047668567422962,143,33,33,48,0.09090909090909091,6,14,2.909090909090909,6,1.729663417312768,1.1689102821380044,0.40181290948493903,0.967504024772578,2.6894564918921633,6.164688794126027,0.38292936852466547,0.4585858585858586,26,5,0.6089;0.7614;0.8295;0.8755;0.9216,0.3441985344391085,0.029425546791322872,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.4909294245365312,1.0,ICO_CANDIDATE
exp_alpha_1_0,16,120,0.09294014776635366,0.28716596912238646,0.5047668567422962,159,34,34,42,0.0748663101604278,8,13,2.4705882352941178,6,1.459961605410689,1.0775019645341533,0.43613174754953826,0.8770332563155181,2.349025004267628,5.346497353392227,0.6290635958952304,0.4764705882352941,19,6,0.3429;0.5614;0.6862;0.7602;0.8342,0.26257776977369574,0.022525784714543317,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,0.9872727272727273,0.5128900817093556,1.0,ICO_CANDIDATE
exp_alpha_1_0,17,120,0.09988915068674217,0.39762851962542123,0.5047668567422962,150,35,35,54,0.0907563025210084,5,28,3.085714285714286,7,1.8726822409341646,1.303417549377563,0.42240383544643245,0.9161865028171731,4.051654411954863,8.614208514788508,0.40381877507858455,0.35496598639455784,27,5,0.5082;0.6818;0.7788;0.8742;0.9463,0.8283051705210527,0.04461636114015147,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,1.0,0.4987295010391344,1.0,ICO_CANDIDATE
exp_alpha_1_0,18,120,0.08165216210657708,0.40727222822284836,0.5047668567422962,186,33,33,45,0.08522727272727272,8,15,2.727272727272727,7,1.7968444945907387,1.1014260414251917,0.403856215189237,0.9499854397487952,2.4398097473660374,6.663512787992193,0.7900972158811648,0.36017316017316015,20,6,0.3738;0.5425;0.6623;0.7602;0.8403,1.0250771611110312,0.13000850587752738,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,0.9872727272727273,0.5228102591072349,1.0,ICO_CANDIDATE
exp_alpha_1_0,19,120,0.08789092611359166,0.31819839874642597,0.5047668567422962,144,35,35,39,0.06554621848739496,9,15,2.2285714285714286,6,1.4944796377853737,0.9133313797968374,0.40982818324217063,0.9320417569510635,2.075060555451812,4.5556560888888225,0.8127718490742747,0.3019047619047619,11,7,0.3444;0.4884;0.6316;0.7482;0.8289,1.1259042004787556,0.20596840946956246,300,0.0,1,1,1,1,1,0,0,0,moderate,L1,same as metric_exp,0.9618181818181818,0.48569063619645597,1.0,ICO_CANDIDATE
exp_alpha_2_0,0,120,0.059560592529038336,0.3110555733258783,0.5047668567422962,128,22,22,5,0.021645021645021644,17,3,0.45454545454545453,2,0.655554777357089,0.15255244763776846,0.3356153848030906,1.1028884159635526,1.4523042594169104,2.362850744105332,0.2878948572681245,0.0,0,15,0.135;0.2508;0.3385;0.3875;0.4364,nan,nan,0,0.0,1,1,1,1,1,0,0,0,weak,L1,fast exponential decay; fragmentation risk,0.47428571428571425,0.274407461541449,1.0,WEAK_GEOMETRY
exp_alpha_2_0,1,120,0.2004980868280327,0.18288718981546095,0.5047668567422962,44,22,22,3,0.012987012987012988,20,3,0.2727272727272727,2,0.6863485850246136,0.1176390121205924,0.4313430444421721,0.9358636618266254,0.9358636618266254,1.3102617609708032,0.15255885717512466,0.13636363636363635,1,18,0.1187;0.1669;0.215;0.2632;0.3113,nan,nan,0,0.0,1,1,1,1,1,0,0,0,weak,L1,fast exponential decay; fragmentation risk,0.5354205225360782,0.35086833935581613,1.0,WEAK_GEOMETRY
exp_alpha_2_0,2,120,0.046411748950351446,0.2082017870225587,0.5047668567422962,109,21,21,9,0.04285714285714286,13,4,0.8571428571428571,2,0.832993127835043,0.3679184257515139,0.42923816337676624,0.9163793946189795,1.33916621925076,3.2514178317322138,0.5514789147061587,0.14285714285714285,1,11,0.1847;0.341;0.4647;0.5539;0.607,0.0,0.0,300,0.0,1,1,1,1,1,0,0,0,weak,L1,fast exponential decay; fragmentation risk,0.7409523809523809,0.3908507904541119,1.0,GOOD_PROTO_GEOMETRY
exp_alpha_2_0,3,120,0.03550897329864093,0.20877015986253433,0.5047668567422962,358,18,18,10,0.06535947712418301,11,5,1.1111111111111112,4,1.2422599874998832,0.42419461916092716,0.38177515724483446,1.0065657493087907,1.3001344479468546,2.3733040299621844,0.6995518967765894,0.19444444444444445,4,10,0.239;0.3646;0.487;0.5813;0.645,0.04874808983830525,0.018686767771350348,300,0.0,1,1,1,1,1,0,0,0,weak,L1,fast exponential decay; fragmentation risk,0.8354545454545454,0.443221652774885,1.0,GOOD_PROTO_GEOMETRY
exp_alpha_2_0,4,120,0.054423627489403575,0.3297953051664638,0.5047668567422962,218,17,17,2,0.014705882352941176,15,2,0.23529411764705882,1,0.42418250299576343,0.10781741607454445,0.4582240183168139,0.7943228255461958,0.7943228255461958,0.9615980238696028,0.3099659733197363,0.0,0,13,0.1164;0.2183;0.2815;0.3448;0.4081,nan,nan,0,0.0,1,1,1,1,1,0,0,0,weak,L1,fast exponential decay; fragmentation risk,0.3841422684773082,0.3097039536482394,1.0,FAILED_FRAGMENTED
