j_name,seed,final_states,final_avg_p,track_count,stable_tracks,node_count,edge_count,component_count,largest_component,mean_degree,max_degree,mean_edge_K,mean_edge_d,mean_geodesic_d,max_geodesic_d,final_avg_memory,final_max_memory
threshold_resonance,28,120,0.10275490894736515,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,29,120,0.09969573286328591,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047380930559452,0.5047668567422962
threshold_resonance,30,120,0.09672526254206024,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,31,120,0.09710420103364732,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,32,120,0.09093835244096479,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,33,120,0.10481011890284833,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,34,120,0.08170202833362329,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,35,120,0.10191345161010397,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5041491158446354,0.5047668567422962
threshold_resonance,36,120,0.08975232310855659,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,37,120,0.09899233276380591,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,38,120,0.09384130637933731,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047636270387201,0.5047668567422962
threshold_resonance,39,120,0.10272063779722759,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,40,120,0.10719726568328838,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,41,120,0.12617240225218676,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,42,120,0.10234947404588653,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047664912559578,0.5047668567422962
threshold_resonance,43,120,0.09586103817286783,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,44,120,0.10853575689990387,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5046889697086172,0.5047668567422962
threshold_resonance,45,120,0.11118181975881616,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047668567422962,0.5047668567422962
threshold_resonance,46,120,0.10554422241864733,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047511157058667,0.5047668567422962
threshold_resonance,47,120,0.08446775741496838,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.504766430781237,0.5047668567422962
threshold_resonance,48,120,0.10382809887003937,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5047165489878219,0.5047668567422962
threshold_resonance,49,120,0.10339554480452604,1,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.5044216930027905,0.5047668567422962
random_projection,0,120,0.11840860074461958,120,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.496250850003233,0.5047668567422962
random_projection,1,120,0.12017280047763436,142,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49363145694269334,0.5027162725805205
random_projection,2,120,0.12706033290563715,127,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49602156417902865,0.5047668567422962
random_projection,3,120,0.11284867133775323,147,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4939172215045043,0.5047668567422962
random_projection,4,120,0.12899401203828872,138,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4958306650083777,0.5047668567422962
random_projection,5,120,0.12085138907473092,137,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49538715983937776,0.5047668567422962
random_projection,6,120,0.11762315328853513,120,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4962086366603338,0.5047668567422962
random_projection,7,120,0.11752273237691685,131,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49637610772674456,0.5047668567422962
random_projection,8,120,0.1174227600119278,157,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4942265115593859,0.5037802859693944
random_projection,9,120,0.1145972449550917,143,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4923628828566475,0.5047668567422962
random_projection,10,120,0.12032379794977519,121,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49594649719795647,0.5047668567422962
random_projection,11,120,0.11347787060570086,144,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4940979524992841,0.5047668567422962
random_projection,12,120,0.11805058195094317,127,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49735159452808814,0.5047668567422962
random_projection,13,120,0.10512099165829819,137,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49599888790748903,0.5047668567422962
random_projection,14,120,0.11451351820203493,138,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49444102722795086,0.5047668567422962
random_projection,15,120,0.11742717073292021,130,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4949870908857079,0.5047668567422962
random_projection,16,120,0.11038953368175801,127,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4962055752922434,0.5047668567422962
random_projection,17,120,0.10894228225717796,111,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49747271030433204,0.5047668567422962
random_projection,18,120,0.11758941647839845,144,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4951368634319362,0.5037802859693944
random_projection,19,120,0.1179071708354946,121,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49627888505314516,0.5047668567422962
random_projection,20,120,0.12760811830691915,131,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49446037419416433,0.5047668567422962
random_projection,21,120,0.10511448557803127,141,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49250018310298144,0.5037802859693944
random_projection,22,120,0.11478136907858821,122,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4958070095433455,0.5047668567422962
random_projection,23,120,0.112190570281493,128,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4965565017854839,0.5047668567422962
random_projection,24,120,0.11122068398789826,131,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4951654712688571,0.5047668567422962
random_projection,25,120,0.11022599879061046,127,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49606107909091995,0.5047668567422962
random_projection,26,120,0.12420880019725662,123,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4973643119718029,0.5047668567422962
random_projection,27,120,0.12467829048593174,117,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.495825601579801,0.5047668567422962
random_projection,28,120,0.12048358170924138,145,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49339870890159404,0.5047668567422962
random_projection,29,120,0.11797827639714867,145,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4965566516316525,0.5047668567422962
random_projection,30,120,0.11919814409893698,122,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4953106811420237,0.5047668567422962
random_projection,31,120,0.1238260102211569,125,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49688575182979144,0.5047668567422962
random_projection,32,120,0.11979179255889341,106,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49793338009412696,0.5047668567422962
random_projection,33,120,0.11715946630405301,126,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49498016311179766,0.5047668567422962
random_projection,34,120,0.12360625433324077,141,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4957713247890077,0.5047668567422962
random_projection,35,120,0.10928201719957495,129,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4954511584953078,0.5047668567422962
random_projection,36,120,0.12010713726318252,141,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49478879894100297,0.5047668567422962
random_projection,37,120,0.1278497784550518,137,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4958031551004898,0.5037802859693944
random_projection,38,120,0.11836091668358123,129,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4946882803704614,0.5047668567422962
random_projection,39,120,0.10856098518559895,136,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4954986721828251,0.5047668567422962
random_projection,40,120,0.11512219410741996,125,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49493647314004185,0.5047668567422962
random_projection,41,120,0.10304104250924379,165,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49383733204071345,0.5037802859693944
random_projection,42,120,0.12344156295743708,132,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49500097931127895,0.5047668567422962
random_projection,43,120,0.11820911648600743,113,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4973920382391744,0.5047668567422962
random_projection,44,120,0.12417829335849978,141,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4936591968830265,0.5047668567422962
random_projection,45,120,0.12863973061234668,136,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49484709388003045,0.5047668567422962
random_projection,46,120,0.11654481829575897,138,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.49425037723047055,0.5047668567422962
random_projection,47,120,0.10820980268312153,137,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4962445959681845,0.5037802859693944
random_projection,48,120,0.12790411753714837,148,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4959613376187234,0.5047668567422962
random_projection,49,120,0.1215219659399315,132,1,1,0,1,1,0,0,0.0,0.0,0.0,0.0,0.4957295698851862,0.5047668567422962
