j_func,alpha,beta,r_theory,r_mean,r_between_seed_std,r_within_tail_std,r_abs_error,r_slope_tail,m_max_mean,edges_mean,largest_component_mean,ico_score_mean,ico_score_seed_std,class
metric_exp,0.8,1.0,1.6666666666666667,1.666666666666666,0.0,0.0,6.661338147750939e-16,0.0,0.833333333333333,65.9,12.0,0.43084729582250514,0.011501484301002266,analytic_tracking
metric_exp,0.9,1.0,1.8181818181818181,1.8181818181818175,0.0,0.0,6.661338147750939e-16,0.0,0.9090909090909087,65.95,12.0,0.43033979997855126,0.010488218114190925,analytic_tracking
metric_exp,0.0,2.0,1.0,0.9999999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.4999999999999998,65.65,12.0,0.4329359809750132,0.013840771529831526,stable_horizon
metric_exp,0.005,2.0,1.001669449081803,1.0016694490818028,0.0,0.0,2.220446049250313e-16,0.0,0.5008347245409014,65.65,12.0,0.4329359809750132,0.013840771529831515,stable_horizon
metric_exp,0.0072973525205055605,2.0,1.0024383820847191,1.002438382084719,0.0,0.0,2.220446049250313e-16,0.0,0.5012191910423595,65.65,12.0,0.4329359809750132,0.013840771529831486,stable_horizon
metric_exp,0.02,2.0,1.0067114093959733,1.006711409395973,0.0,0.0,2.220446049250313e-16,0.0,0.5033557046979865,65.65,12.0,0.4329359809750132,0.013840771529831531,stable_horizon
metric_exp,0.05,2.0,1.0169491525423728,1.0169491525423726,0.0,0.0,2.220446049250313e-16,0.0,0.5084745762711863,65.7,12.0,0.43271558395300397,0.013403952854036748,stable_horizon
metric_exp,0.1,2.0,1.0344827586206897,1.0344827586206895,0.0,0.0,2.220446049250313e-16,0.0,0.5172413793103448,65.7,12.0,0.43271558395300397,0.013403952854036729,stable_horizon
metric_exp,0.2,2.0,1.0714285714285714,1.0714285714285712,0.0,0.0,2.220446049250313e-16,0.0,0.5357142857142856,65.7,12.0,0.43271558395300397,0.013403952854036744,analytic_tracking
metric_exp,0.3,2.0,1.111111111111111,1.111111111111111,0.0,0.0,0.0,0.0,0.5555555555555555,65.7,12.0,0.43271558395300397,0.013403952854036727,analytic_tracking
metric_exp,0.4,2.0,1.1538461538461537,1.1538461538461535,0.0,0.0,2.220446049250313e-16,0.0,0.5769230769230768,65.7,12.0,0.43271558395300397,0.01340395285403674,analytic_tracking
metric_exp,0.5,2.0,1.2,1.1999999999999997,0.0,0.0,2.220446049250313e-16,0.0,0.5999999999999999,65.7,12.0,0.43271558395300397,0.013403952854036713,analytic_tracking
metric_exp,0.6,2.0,1.25,1.2499999999999996,0.0,0.0,4.440892098500626e-16,0.0,0.6249999999999998,65.75,12.0,0.4319961193092819,0.012596843271309433,analytic_tracking
metric_exp,0.7,2.0,1.3043478260869565,1.304347826086956,0.0,0.0,4.440892098500626e-16,0.0,0.652173913043478,65.75,12.0,0.4319961193092819,0.012596843271309414,analytic_tracking
metric_exp,0.8,2.0,1.3636363636363635,1.3636363636363633,0.0,0.0,2.220446049250313e-16,0.0,0.6818181818181817,65.8,12.0,0.4312610734754365,0.012161324472443273,analytic_tracking
metric_exp,0.9,2.0,1.4285714285714286,1.4285714285714284,0.0,0.0,2.220446049250313e-16,0.0,0.7142857142857142,65.8,12.0,0.4312610734754365,0.012161324472443261,analytic_tracking
